path	translation	split
common_voice_mn_18583554.mp3	That boy has decided to move from the city and study in a college with dormitory.	train
common_voice_mn_18583555.mp3	To boil the rice, they use the well that has cleanest water in China.	train
common_voice_mn_18583561.mp3	the thought was going through her mind.	train
common_voice_mn_18583562.mp3	Mongolians offer new year’s greetings with a tie, a hat and a nicely worn deel.	dev_dup
common_voice_mn_18583563.mp3	Gavaa was rushed away immediately after he ride a horse.	train
common_voice_mn_18583564.mp3	It is wrong to fight just because your nose is bleeding.	train
common_voice_mn_18583565.mp3	You just asked me that if it will make you entertained.	train
common_voice_mn_18583571.mp3	The letters and motto against the Federal reserve bank was popular.	dev_dup
common_voice_mn_18583572.mp3	What do you want to say with this?	train
common_voice_mn_18583573.mp3	Do I keep sitting next to you like this everyday?	train
common_voice_mn_18583574.mp3	All three of them currently live in Moscow.	train
common_voice_mn_18583575.mp3	Southern neighbor is preparing their human resources, managers and researchers from abroad.	train
common_voice_mn_18583581.mp3	No matter what you say, I won’t leave the yoghurt for you.	train
common_voice_mn_18583582.mp3	A language is a tool for communication in its’ simplest form.	train
common_voice_mn_18583583.mp3	Researchers consider this painting as a fact of existence of tribal system in Bronze age.	train
common_voice_mn_18583585.mp3	The main feature of their job and life is to live in their car for many months continuously.	train
common_voice_mn_18583601.mp3	We always used to meet there before.	train
common_voice_mn_18583602.mp3	So, I will get updates on grammar automatically, so don't worry about grammar.	train
common_voice_mn_18583603.mp3	It could be a tenth grader.	train
common_voice_mn_18583604.mp3	Because I found my soul in peace already.	dev_dup
common_voice_mn_18583605.mp3	The apartment complexes, that were built in the last eight years, have been setting its bathroom solutions, without any supervision and regulation.	train
common_voice_mn_18583611.mp3	When you go further you will see master bedroom.	train
common_voice_mn_18583612.mp3	A mythical heaven kingdom, tightly connected to our world, is Shambhala.	train
common_voice_mn_18583613.mp3	[TO REMOVE]	train
common_voice_mn_18583614.mp3	The I gave a ticket saying when to come back t take it.	train
common_voice_mn_18583615.mp3	You need to realize that it’s too early to laugh.	train
common_voice_mn_18589626.mp3	It had taken the two guides’ breath away.	train
common_voice_mn_18589627.mp3	The poor little girl does not know how to go at midnight.	train
common_voice_mn_18589628.mp3	Even if he was very drunk, he stood strong on his leg.	train_covost
common_voice_mn_18589629.mp3	The monk was sitting silently too.	train
common_voice_mn_18589630.mp3	If you didn't know it before, now you know.	train
common_voice_mn_18589641.mp3	They said can you wait little more we will call you when getting somewhere near the palace of Pioneer	train
common_voice_mn_18589643.mp3	When we get to the national reservation, we will breathe clean air and have a excellent travel.	train
common_voice_mn_18589644.mp3	Spellcheck is the program that checks documents for words with orthographical errors.	train
common_voice_mn_18589645.mp3	In general, there is enough information about this in our Facebook page.	train
common_voice_mn_18589646.mp3	They take any household changes unwillingly.	train
common_voice_mn_18589647.mp3	But he has a lot of job like taking out teeth instead of medicine.	train
common_voice_mn_18589649.mp3	Why would the blue earth swirl over the horizon?	train
common_voice_mn_18589650.mp3	That side could get smoggy.	train
common_voice_mn_18589656.mp3	It's like my life is on a fireball.	train
common_voice_mn_18589657.mp3	Who is coming this late, they thought.	train
common_voice_mn_18589658.mp3	It's making a sound with its noise because it just caught it.	train
common_voice_mn_18589659.mp3	In other words, I’m interested in his/her/your ideology.	train
common_voice_mn_18589660.mp3	All of my complain is in here.	train
common_voice_mn_18589676.mp3	When I gave him liquid in a glass cup, he slightly calmed down.	train
common_voice_mn_18589677.mp3	The oldest boy disagreed with Bat that it showed that they are incompatible.	train
common_voice_mn_18589678.mp3	I supported Boshigt Khan until today.	train
common_voice_mn_18589679.mp3	That’s why I could not figure these out well.	train
common_voice_mn_18589680.mp3	The revolution of tea art of Central Asia has begun when the Turkmenistan started its colonize in the Central Asia.	train
common_voice_mn_18589686.mp3	The deer gave the baby brother to the old lady to make him adopt.	train
common_voice_mn_18589687.mp3	However he thinks that if only he becomes an adult.	train
common_voice_mn_18589688.mp3	This process will be complete after going through three stages at least.	train_covost
common_voice_mn_18589689.mp3	After all they started looking at life from different perspectives.	train_covost
common_voice_mn_18589690.mp3	Monzberg studies was an important material for detailed description of manager’s duties.	train
common_voice_mn_18589709.mp3	The opportunities to learn about thousand years history of heritage inherited in Mongolian script will be opened.	train
common_voice_mn_18589711.mp3	Mutton and milk are very important.	train
common_voice_mn_18589713.mp3	Bring this to your brother.	train
common_voice_mn_18589714.mp3	They criticize and show the corrupted society to people with their composed jokes in a funny way.	train
common_voice_mn_18589715.mp3	After that, I really wanted to finish my high school and attend college.	train
common_voice_mn_18589731.mp3	Not only business but everything, there is no specific recipe for suiting everything.	train
common_voice_mn_18589732.mp3	Just imagine that you are an excellent actress, who is playing the role of poor.	train
common_voice_mn_18589733.mp3	And his job is also related to rockets.	train
common_voice_mn_18589734.mp3	The tobacco is originated from the American Indians, then after the finding of America it spread through Euro-Asia.	train
common_voice_mn_18589735.mp3	If I change my lenses after the short-distance photography, the camera may get covered by dirt and become damaged.	train
common_voice_mn_18589756.mp3	Everyone went to bed and started to fell asleep one by one.	train
common_voice_mn_18589757.mp3	I thought it might be reliable if it’s produced by German and American technology and sold in the U.S market.	train
common_voice_mn_18589758.mp3	Even though he/she had driving license, he/she couldn’t find the car to ride.	train
common_voice_mn_18589759.mp3	The other interesting fact is that the number of rich people is growing rapidly in poor countries.	train
common_voice_mn_18589760.mp3	But I used to think that my wife likes my father.	train
common_voice_mn_18589776.mp3	Taily boy invited King and helped to ride a horse.	train
common_voice_mn_18589779.mp3	The Golden and Silver door of life opens to whom thinks extraordinarily creative.	train
common_voice_mn_18589782.mp3	I will lie down waiting for sleep because I did everything I should do.	train
common_voice_mn_18589784.mp3	I saw the crescent moon which looked like an eyebrow under the shooting star.	train
common_voice_mn_18589785.mp3	On some occasions, they only pledge financial property.	train
common_voice_mn_18589801.mp3	In France they prefer playing football using physical strength, while in Spain.	train
common_voice_mn_18589802.mp3	You have gained some weight for someone who studied for a long time, he said.	train
common_voice_mn_18589803.mp3	Said "That's why all every other day between holidays were filled with clever words.	train
common_voice_mn_18589804.mp3	That black thing is the ashes of a wildfire.	train
common_voice_mn_18589805.mp3	That is why usually people do not look for the alarming signs.	train
common_voice_mn_18589826.mp3	If they could turn it upside, they would've eaten a delicious meat.	train
common_voice_mn_18589827.mp3	Rich salesman returned to his home after three years of travelling.	train
common_voice_mn_18589829.mp3	They fed themselves and they loved it.	train
common_voice_mn_18589830.mp3	I've realized later that too much love is fragile and short-lived.	train
common_voice_mn_18589841.mp3	During the first interview, they will talk about everything by themselves.	train
common_voice_mn_18589843.mp3	I really don’t understand, he said.	train
common_voice_mn_18589845.mp3	He left when I expect her to wait for me and cry.	train
common_voice_mn_18589848.mp3	I will write a book with a reporter.	train
common_voice_mn_18589850.mp3	So, the paradigm is a proven model for the scientist on their research and studies.	train
common_voice_mn_18589856.mp3	They saw Lyudka from the lobby hall.	train
common_voice_mn_18589857.mp3	For now Fence center will build a home for me.	train
common_voice_mn_18589858.mp3	But enviers lack such destiny.	train
common_voice_mn_18589859.mp3	Let me think about something for your college girl.	train
common_voice_mn_18589860.mp3	I have been only checking the aspen and elm trees and see which one going to grow leaves faster.	train
common_voice_mn_18589866.mp3	Who would know that Bold will face a danger in the evening after he left this morning.	train
common_voice_mn_18589867.mp3	I couldn’t get to know your name.	train_covost
common_voice_mn_18589868.mp3	The masters were working there without stop.	train
common_voice_mn_18589869.mp3	It could be true that they took their own life.	train
common_voice_mn_18589870.mp3	Furthermore, it will support the translation of Mongolian and foreign languages.	train
